title,addr1,mapx,mapy,contenttypeid
고흥장수호힐링정원,전라남도 고흥군 신호산장길 73-19,127.3036371949,34.6043812971,12
고흥향교,전라남도 고흥군 고흥읍 흥양길 90-29,127.2806778521,34.6141714783,12
곡강천생태공원,경상북도 포항시 북구 흥해읍 용천리,129.3496307825,36.1234443390,12
곡교천 은행나무길,충청남도 아산시 염치읍 송곡리,127.0168277624,36.7995464432,12
곡성 단군전,전라남도 곡성군 곡성읍 영운1길 33,127.2932708830,35.2874348574,12
곡성 메타세쿼이아길,전라남도 곡성군 곡성읍 신기리,127.3008005653,35.2955729568,12
곡성 하늘나리마을,전라남도 곡성군 죽곡면 하한리,127.3951758956,35.1745993486,12
곡성 함허정,전라남도 곡성군 입면 제월리,127.2202319938,35.3224935275,12
곡성섬진강천문대,전라남도 구례군 구례읍 섬진강로 1234,127.3692074052,35.2267152442,12
곡성향교,전라남도 곡성군 곡성읍 교촌길 85,127.2817719571,35.2851599167,12
곡수서원,전라남도 순천시 순광로 105-17,127.5312916184,34.9602897115,12
곡운구곡 (강원평화지역 국가지질공원),강원특별자치도 화천군 사내면 용담리,127.5387168938,38.0532605818,12
곤륜산 활공장,경상북도 포항시 북구 흥해읍,129.3919489586,36.1347494244,12
곤산서원,경상북도 칠곡군 약목면 신유로 60,128.3605317320,36.0301641742,12
곤양향교,경상남도 사천시 곤양면 향교길 43-31,127.9690645022,35.0612971127,12
곤제근린공원,경기도 의정부시 낙양동,127.0849256196,37.7467963073,12
곤지바위,경기도 광주시 곤지암로 72,127.3387611019,37.3495942430,12
곤지암리조트,경기도 광주시 도척면 도척윗로 278,127.3031619183,37.3366645398,12
곤지암리조트 콘도미니엄,경기도 광주시 도척면 도척윗로 278,127.2922239974,37.3374836915,12
곤지암리조트 힐링캠퍼스,경기도 광주시 도척면 도척윗로 278,127.3031619183,37.3366645398,12
곤지암반디숲,경기도 광주시 신대길 139-22,127.3309530804,37.3635230446,12
곤충농장 벅스팜,강원특별자치도 원주시 귀래면 북원로 563-14,127.8906708027,37.2093011194,12
곤충도시,경기도 성남시 중원구 희망로 109 (도촌동),127.1530759484,37.4201521563,12
골굴사(경주),경상북도 경주시 양북면 기림로 101-5,129.4091069500,35.8057841422,12
골굴암 타포니 (경북 동해안 국가지질공원),경상북도 경주시 양북면 기림로 101-5,129.4091069500,35.8057841422,12
골드펫리조트,경기도 용인시 기흥구 기흥단지로 406,127.1387550788,37.2210694014,12
골목대장,전북특별자치도 전주시 완산구 은행로 72-1 (교동),127.1527308297,35.8134977974,12
골정 저수지,충청남도 당진시 면천면 성상리,126.6717750779,36.8185187632,12
곰나루국민관광단지,충청남도 공주시 백제큰길 2110-16,127.1117031619,36.4702609582,12
곰내미체험마을,경상남도 거창군 웅양면 화평길 6,127.9153829176,35.8017709104,12
곰내연밭,부산광역시 기장군 철마면 웅천리 254-4,129.1695450043,35.2954092493,12
곰소염전,전북특별자치도 부안군 진서면 염전길 18,126.6161258878,35.5949856849,12
곰소항,전북특별자치도 부안군 진서면 곰소리,126.6054465080,35.5861059588,12
곱돌광산약수터,경기도 하남시 창우동,127.2429982248,37.5215753492,12
공곶이,경상남도 거제시 일운면,128.7139287523,34.7945847123,12
공덕동 족발골목,서울특별시 마포구 만리재로 19 (공덕동),126.9533433790,37.5445785695,12
공룡공원,대구광역시 남구 용두2길 43,128.6034408589,35.8300524321,12
공룡발자국공원,울산광역시 중구 유곡동 259-2,129.3061895174,35.5626623497,12
공룡테마공원 (다이노 키즈월드),전북특별자치도 익산시 왕궁면 호반로 8,127.1026056450,35.9907045238,12
공릉천,경기도 고양시 덕양구 통일로 695 (관산동),126.8733188448,37.6879271292,12
공릉호,경기도 파주시 조리읍 장곡리,126.8360621437,37.7504164056,12
공리저수지,충청남도 홍성군 구항면 오봉리,126.6108364279,36.5999123337,12
공림사,충청북도 괴산군 청천면 괴산로공림길 104,127.8159578308,36.6318467019,12
공마당둘레길,전라남도 순천시 금곡동 134-2,127.4783575169,34.9548283012,12
공산성 광복루,충청남도 공주시 금성동,127.1295129429,36.4603485194,12
공산성 쌍수정,충청남도 공주시 금성동,127.1256493485,36.4622843409,12
공산성연지,충청남도 공주시 금성동,127.1284823825,36.4639258691,12
공수어촌체험마을,부산광역시 기장군 기장읍 공수해안길 13-2,129.2111944455,35.1844585662,12
공수전계곡,강원특별자치도 양양군 서면 공수전리,128.5611022078,38.0340155463,12
공수전리 마을관리휴양지,강원특별자치도 양양군 서면 구룡령로 2829-7,128.5594244943,38.0368457410,12
공업탑,울산광역시 남구 신정동,129.3093427530,35.5366264476,12
공작산,강원특별자치도 홍천군 동면,128.0100618204,37.7157058762,12
공작산생태숲,강원특별자치도 홍천군 영귀미면 수타사로 409,127.9547146295,37.6965320616,12
공전자연학교,충청북도 제천시 봉양읍 의암로 345,128.0799648552,37.1142266986,12
공정여행풍덩,전북특별자치도 진안군 노래재로 2,127.3928416861,35.8562304611,12
공주 갑사 철당간,충청남도 공주시 계룡면 갑사로 567-3,127.1873630896,36.3655131816,12
공주 계룡산 중악단,충청남도 공주시 계룡면 신원사동길 1,127.1839669782,36.3355276659,12
공주 공산성 [유네스코 세계유산],충청남도 공주시 웅진로 280,127.1268075582,36.4629981682,12
공주 무령왕릉과 왕릉원[유네스코 세계유산],충청남도 공주시 왕릉로 37 (웅진동),127.1125227942,36.4605731945,12
공주 반죽동당간지주,충청남도 공주시 제민1길 15,127.1226193499,36.4516966118,12
공주 산림휴양마을,충청남도 공주시 수원지공원길 222,127.1193231588,36.4244107932,12
공주 석장리 유적,충청남도 공주시 금벽로 990 (석장리동),127.1899189817,36.4475288314,12
공주 우금치 전적,충청남도 공주시 금학동,127.1119164418,37.0000500157,12
공주 원골마을,충청남도 공주시 신풍면 원골예술길 94,126.9616067637,36.5277683917,12
공주 정지산 유적,충청남도 공주시 금성동,127.1175998755,36.4695139254,12
공주 중동성당,충청남도 공주시 성당길 6,127.1277076887,36.4551824131,12
공주 환경성 건강 센터,충청남도 공주시 금학동,127.1259251817,36.4304352185,12
공주 황새바위 순교성지,충청남도 공주시 왕릉로 118 (금성동),127.1200886904,36.4639646057,12
공주상신리 당간지주,충청남도 공주시 반포면,127.2180070562,36.3844532202,12
공주서혈사지,충청남도 공주시 시어골2길 96-44 (웅진동),127.1097151753,36.4434028916,12
공주시 안전체험공원,충청남도 공주시 월미동길 219 (월미동),127.0990314234,36.4945079541,12
공주치즈스쿨,충청남도 공주시 신풍면 심방울2길 37-4,126.9459000567,36.5198051423,12
공주향교,충청남도 공주시 향교1길 26,127.1168863516,36.4583568588,12
공지천 조각공원,강원특별자치도 춘천시 옛경춘로 880 (근화동),127.7126813699,37.8732986704,12
공지천(황금비늘테마거리),강원특별자치도 춘천시 이디오피아길 25,127.7094955095,37.8746484542,12
공지천유원지,강원특별자치도 춘천시 이디오피아길 25,127.7096010535,37.8746901179,12
공항교강변공원,대구광역시 북구 복현동,128.6259646705,35.9012142369,12
공현진1리해변,강원특별자치도 고성군 죽왕면,128.5106302561,38.3508443520,12
공현진항,강원특별자치도 고성군 죽왕면 공현진리,128.4977090190,38.3569572766,12
과개안(너븐개) 해안,울산광역시 동구 등대로 일산동,129.4399548400,35.4922811141,12
과일나라테마공원,충청북도 영동군 영동읍 매천리,127.7931201276,36.1606445845,12
과자의성,강원특별자치도 속초시 미시령로 3010 (노학동),128.5364158716,38.2028426549,12
과천 은행나무길,경기도 과천시 교육원로 86,126.9797304785,37.4242763437,12
과천 플레이월드,경기도 과천시 대공원광장로 80,127.0111412395,37.4339007896,12
과천야생화자연학습장,경기도 과천시 밤나무길 100 (갈현동),126.9711868904,37.4214542963,12
과천향교,경기도 과천시 자하동길 18 (중앙동),126.9874350747,37.4334643048,12
곽도,전라남도 진도군 조도면 맹골곽도길 23,125.8592348190,34.1974338073,12
곽지해수욕장 (곽지과물해변),제주특별자치도 제주시 애월읍 곽지리 1565,126.3031045774,33.4485353054,12
관곡서원,전북특별자치도 임실군 지사면 관기1길 32-7,127.3597153262,35.5971481855,12
관곡서원 소장 전적 및 고문서,전북특별자치도 임실군 지사면 관기1길 32-7,127.3597153262,35.5971481855,12
관곡지,경기도 시흥시 하중동,126.8045137016,37.4024535335,12
관곶,제주특별자치도 제주시 조천읍 조함해안로 217-1,126.6440808896,33.5532541319,12
관광역사공원,경상북도 경주시 북군동 114-11,129.2704038669,35.8525290155,12
관광커뮤니티센터 여기,경상북도 안동시 축제장길 210 탈춤공연장,128.7315893566,36.5606995743,12
관덕정(제주),제주특별자치도 제주시 관덕로 19,126.5219701925,33.5132954930,12
관덕정의 각궁,광주광역시 남구 사직길 49,126.9118638245,35.1419253355,12
관동마을,경상남도 하동군 적량면 관리,127.7660205704,35.0855380447,12
관란서원,경상북도 경산시 용성면 서원천로 268-21,128.8571307064,35.7925752543,12
관룡사,경상남도 창녕군 창녕읍 화왕산관룡사길 171,128.5534645773,35.5319601845,12
관매도,전라남도 진도군 조도면 관매도길 71,126.0520835135,34.2411375211,12
관문사(서울),서울특별시 서초구 바우뫼로7길 111,127.0222641043,37.4737408098,12
관문체육공원,경기도 과천시 중앙로 294 (관문동),126.9943314586,37.4409580030,12
관방제림,전라남도 담양군 담양읍 죽녹원로 98,126.9856777193,35.3235005111,12
관북리유적과 부소산성 [유네스코 세계유산],충청남도 부여군 부여읍 부소로 15,126.9133647824,36.2855314361,12
관사골작업실 협동조합,경상북도 영주시 두서길19번길 10,128.6187304939,36.8286362591,12
관사도,전라남도 진도군 조도면 관사도길 20-10,125.9753331373,34.3094980868,12
관산서당,경상남도 창녕군 고암면 월미상월길 115,128.5223079142,35.5709107777,12
관성묘,전북특별자치도 전주시 완산구 남고산성1길 171 (동서학동),127.1608305681,35.7959416016,12
관성솔밭해변,경상북도 경주시 양남면 양남로 68-24,129.4525044810,35.6622372466,12
관수옥과 초량왜관 터,부산광역시 중구 용두산길 37-55,129.0327483723,35.1005396593,12
관악도시농업공원,서울특별시 관악구 광신길 142 (신림동),126.9271202346,37.4649234640,12
관악산,서울특별시 관악구 관악로,126.9540987991,37.4484036407,12
관악산 낙성대공원,서울특별시 관악구 낙성대로 77,126.9602475997,37.4711316683,12
관악산 생태공원,서울특별시 관악구 문성로16다길 133-17 (신림동),126.9125881016,37.4692949186,12
관악산 호수공원,서울특별시 관악구 신림동,126.9473157972,37.4585523416,12
관악산공원 야외식물원,서울특별시 관악구 대학동 203번지 일대,126.9472963541,37.4585690064,12
관악산자연공원,서울특별시 관악구 신림동,126.9455546273,37.4663402951,12
관암사(대구),대구광역시 동구 갓바위로 350 (능성동),128.7332252988,35.9776742307,12
관음굴(삼척 대이리 동굴지대),강원특별자치도 삼척시 신기면 환선로 557,129.0439386855,37.3295813487,12
"관음도 (울릉도, 독도 국가지질공원)",경상북도 울릉군 북면 천부리,130.9207400425,37.5429530626,12
관음변상탱화,강원특별자치도 평창군 진부면 오대산로 176,128.6025664984,37.7180835406,12
관음봉,전북특별자치도 부안군 진서면 석포리,126.5827503888,35.6224792183,12
관음사(고령),경상북도 고령군 대가야읍 주산순환길 147,128.2664454450,35.7329933639,12
관음사(곡성),전라남도 곡성군 오산면 성덕관음길 453,127.1653257044,35.2147380918,12
관음사(대구),대구광역시 동구 둔산로 535,128.6651523890,35.9189546191,12
관음사(무주),전북특별자치도 무주군 설천면 양지길 92-38,127.7853446231,36.0004793474,12
관음사(부산),부산광역시 사하구 제석로79번길 33 (당리동),128.9758364301,35.1088376838,12
관음사(서울),서울특별시 관악구 승방1길 109-80,126.9765239933,37.4676601403,12
관음사(제주),제주특별자치도 제주시 산록북로 660,126.5581440803,33.4237615317,12
관음사(창녕),경상남도 창녕군 도천면 영산도천로 11-14,128.5064415854,35.4055846774,12
관음사·국형사계곡,강원특별자치도 원주시 고문골길 169 (행구동),128.0141255047,37.3336557250,12
관음사국기봉,서울특별시 관악구 신림동,126.9383143508,37.4403515161,12
관음사석탑,충청남도 아산시 영인면 영인로96번길 16-6,126.9521819903,36.8583635261,12
관음산,경기도 포천시 일동면 수입리,127.3108162176,38.0292563926,12
관음정사(김해),경상남도 김해시 진례면 평지길 299,128.7309158254,35.2216038913,12
관응사(김제),전북특별자치도 김제시 금구면 선비로 1354-42,127.0574815933,35.7897238525,12
